text	label
@Bossbm17 @MatthewShanmu10 @Barisansial @Lugzan11 @1rmf5 @MacthDeath @HangBuah3 @M_uhauha_no @izhar1902 @PudinDon @Shawn35154099 @Zamyusof2 @duniasuri @bossku_team @TeohPaikLeong @RameshRaoAKS @kontarOP @iamjefrizain @piesmile2007 @DmitriAlexande1 @BadBoy2662 @pussycat____ @hafizuddinsw @MalaysianCitiz3 @amran1817 @UzairAl22688085 @NikYahya2 @GlobalKid6 @AjaxbroBro @blackmerz101 @MrAntiFitnah @BujalismReality @evildimsum @khaipek @razmanrahim @MatthewShanmug9 @terrencedass @sirsazly @af_f4hmi @Bro2Face @mahazalimreturn @MatthewShanmug8 @61_garuda @wallaun_cyber @abdulhadiawang @PASPusat @mijjemije @encikdoomex @AzminAli @aleem_says Hari ni 200 kematian. Membuktikan PKR dan DAP sudah berjaya menghadiahkan KEMATIAN kepada rakyat negeri Selangor. Kita minta PKR bubarkan kerajaan negeri atau rakyat sendiri yg akan bubarkan PKR selama-lamanya	negative
Bagaimanapun pemantauan akan terus dilakukan dari semasa ke semasa	positive
sang wamenlu ri juga menekankan penyegeraan penyusunan visi apec sesudah bogor goals demi cita-cita apec mewujudkan integrasi ekonomi regional dan komunitas asia pasifik	positive
@najihah_ramli @ainurrakina @geerajohari @iera2212 Alamakkkk kat mana sedap ni? Jangan macam2. Pening apis nk cari kang	negative
Sepatutnya kalau hendak bagi kenyataan biarlah senada dan seirama. 	positive
Al-kisahnya, parti pembangkang pun mati pucuk. #malaysia #malaysiakoyak #Malaysialockdown	negative
Rakyat ingin lihat bagaimana kerajaan membelanjakan wang jika kerajaan mahu mengumpul RM40 bilion daripada kutipan GST setiap tahun	positive
Saya juga telah berpesan kepada agensi pelaksana supaya projek yang dijalankan mengikut spesifikasi yang ditentukan agar tidak ada isu-isu yang boleh menimbulkan rasa tidak puas hati dalam kalangan rakyat	positive
Perkhidmatan saringan kanser-kanser tersebut turut disediakan oleh pihak swasta dan NGO (badan bukan kerajaan) dengan kadar bayaran tertentu,	positive
Anda masih boleh lagi kongsi maklumat serta berita dalam mana-mana media sosial, asalkan maklumat dan berita yang disebarkan itu adalah benar,	positive
Tindakan ini wajar diikuti oleh Malaysia agar gejala songsang ini dapat dikawal	positive
mengakui bimbang peratusan keluar mengundi yang rendah di kawasan Permatang Pauh akan menyebabkan mereka berdepan risiko kekalahan pada Pilihan Raya Umum	negative
Ada kementerian mempunyai dua menteri dan saya fikir ini membazir	negative
berbangga dapat berkenalan dan menjalin hubungan dengan masyarakat pelbagai kaum.	positive
kematangan dituntut untuk setiap pihak agar berpolitik secara matang tanpa perlu berlaku fitnah-memfitnah yang memporak-perandakan amalan demokrasi negara ini	positive
Ekonomi global terus bertambah kukuh dengan pertumbuhan kini lebih mantap dan segerak merentas rantau, perdagangan global terus mencatat prestasi pertumbuhan yang kukuh	positive
Sekarang kita menderita	negative
Tindakan pengusiran boleh dilakukan jika mereka terus-menerus melakukan kesalahan mengikut APJ 1987	positive
4 Julai 2021 - YBhg Datuk Nur Jazlan, Pengerusi JPKD Perling merangkap Ketua UMNO Bahagian Pulai menyampaikan sumbangan bakul makanan kepada keluarga yang terjejas akibat pandemik covid 19 di Kampong Sri Jaya. Sumbangan ... https://t.co/Aj2bS07LiE https://t.co/xy8isNuQk3	positive
Adui penat2 record reels sekali tertekan discard. K	positive
tsunami fitnah dan kebencian juga akhirnya akan kecundang	negative
Soalan serius. Pangkah parti politik, bermakna akan bagi laluan kepada muka-muka ni memerintah. Jika dah tak mahu https://t.co/aaqXwqD11a	negative
Dari segi struktur kepimpinan pun masih kabur walaupun sudah dekat pilihan raya	negative
Pehtu aku nak jogging kena balik Jerantut dulu keeeee mcm manaaaaa?	negative
Pembangkang semakin terdesak untuk menarik sokongan anak muda melalui fitnah,hasutan serta tomahan terutama di media sosial	positive
@iwanqais Siapa yg tak pernah naik Feri Penang, ini pengalaman yg sempat kami record tahun lepas (bersama @FaizKamaaa) https://t.co/7H0eRZJXPd	neutral
secara realitinya tanggapan itu ada benarnya bagi seseorang pengguna tetapi secara relatifnya keadaan tidak berlaku begitu dalam sistem ekonomi	negative
Ktk orang sik tido kah hahahahahha aneh	negative
benda nak buat apa pun kalau order atas aku, tunggu aku ada situ dulu. kejap lagi yang menjawab aku bukan hang	negative
Bagaimanapun, Rang Undang-undang ini sama sekali tidak menyekat hak kebebasan bersuara rakyat sebagai mana yang diperuntukkan di bawah Perlembagaan Persekutuan	positive
berkata demikian mengulas laporan berita mengatakan bahawa kerajaan secara konsisten enggan membenarkan pemerhati luar semasa PRU14	negative
Ini adalah kerana pendidikan tidak patut ada elemen rasis	positive
persepsi adalah segala-galanya ke­rana lazimnya maklumat jika dipersembahkan de­ngan pintar boleh mengaburi dan mempe­ngaruhi pemikiran kumpulan sasaran dalam menilai isu ter­tentu	negative
Setelah mendapat izin ia bergegas menggendong gadis kecil itu, seolah tengah menggendong seorang Puteri. https://t.co/bN01i0Fmt8	neutral
Penduduk kampung yang terselamat di Kampung Tanjung Batu memberitahu saya, mereka (pengganas Kiram) mencari saya, tetapi saya tidak pernah gentar	positive
Dalam sejarah perjuangan PAS, kita tidak pernah meminta campur tangan orang luar.	positive
takpe, asalkan kerajaan melayu isley !	negative
Harap2 anti-vacc tengok video ni. Cannot imaging if this is one of our family. Covid is NOT a JOKE! Please stay safe &amp; follow SOP. We can fight this together. Semoga Allah sembuhkan mereka yg dijangkiti &amp; hilangkan virus ini dari muka bumi. https://t.co/IA5hfjsACL	negative
Bila binatang politik bersuara..!! https://t.co/YKtakPS92v	negative
Apa beza tambak dengan gondol hutan ?	negative
Susahlah kalau kabinet tidak mencerminkan ke-Malaysiaan negara ini	negative
Susulan pengesanan varian Delta (VoC) di Sarawak, makan dalam premis (dine-in) tidak dibenarkan sehinggalah Kementerian Kerajaan Tempatan &amp; Perumahan Sarawak (MLGH) mengeluarkan Garis Panduan yg terkini. @sarawakdisasterinfo #JapenSarawak #sodiakroks https://t.co/gcb67HQXLl	neutral
Tapi tu lah. Semua kilang tiba tiba jadi terpaling essential acano tu	negative
Kejayaan sekolah tahfiz melahirkan huffaz profesional adalah terpencil	positive
Gangguan seperti ini menimbulkan ketidakselesaan kepada pengguna yang terjejas oleh kerana mereka terpaksa berdepan paip tanpa air atau dalam kes tertentu, tekanan air sangat rendah	negative
Tak sangka boleh tengok video buat cake ni sampai habissss. Hahaa https://t.co/UnqBvsqN6K	positive
Kami dapat sahkan kedua-dua pihak sudah perolehi keputusan secara baik dan sulit.	positive
Tanteknya rambuttt	positive
Ini bagi menentukan reka bina dan pelaksanaan projek ini akan dilakukan dalam masa terdekat ini dan penting bagi Singapura untuk membentuk badan bertindak seperti yang dilakukan oleh Malaysia	positive
beliau menjelaskan perkara tersebut tidak perlu diulas panjang memandangkan ia merupakan privasi semua pihak.	negative
SPR masih kekal dengan keputusan itu adalah wajib untuk semua pihak termasuk gabungan pembangkang PKR menghormatinya.	positive
Sekarang ini, kira-kira 53,000 pelancong datang ke Kiulu setiap tahun dan saya harap jumlah itu akan cecah 100,000 kerana kerajaan akan terus membuat pelaburan dalam pembangunannya	positive
pilihan raya umum akan tiba tidak lama lagi pembangkang kini sedang giat memutarbelitkan apa sahaja isu dalam mewujudkan persepsi negatif kepada kerajaan	negative
Daripada menyokong inisiatif itu, mereka sebenarnya mahu memudahkan orang ramai menggunakan plastik	positive
ia boleh mengancam keselamatan negara	negative
Bagi perbelanjaan domestik, asasnya bagus, tetapi hypermarket dan pasar raya besar (di Malaysia) yang menguasai 50 peratus pasaran runcit (menyaksikan pertumbuhan) negatif	negative
@IZaffan Nak pergi dengan geng memc semuanya was was. Hurmm. Abam iskandar je penyelamat saya makan di subang ria.	negative
Apa yang kita lihat hari ini adalah perasaan campur baur, gembira dan sedih	negative
Semua ahli politik kat malaysia ni sama je. Jaga periuk nasi sendiri bukan rakyat.	negative
Selain itu, kita juga mengharapkan sistem sokongan sosial terutama dari masyarakat secara keseluruhan bagi memastikan isu pengabaian dan penyalahgunaan dadah di kalangan kanak-kanak dapat ditangani	positive
Bukan bercanggah dan menentang arus sehingga pandangan tersebut menimbulkan syak wasangka rakyat kepada pimpinan	negative
Lama-kelamaan bila kita berikan masa sedikit, mereka akan compete sesama mereka. 	positive
Ada rindu dengan sidikalang,bercampur susu dan juga es batu.	neutral
Jom harini kita tengok info mengenai Kaedah Tabur Terus Air. . Sebenarnya terdapat pelbagai kaedah yang digunakan &amp; https://t.co/jJutcqXxIB	neutral
Ia juga menambah beban pekerja pembersihan untuk membuang sampah yang tersangkut di jaring	negative
Pada masa sama, orang ramai berpeluang menyemak nama calon yang bertanding di bahagian pilihan raya masing-masing dan keputusan pilihan raya umum apabila diumumkan kelak.	positive
Amanah boleh memperjuangkan Islam kerana inspirasi kami juga adalah melalui pimpinan Allahyarham Tok Guru Nik Aziz dan Datuk Fadzil Noor	positive
@6055KuKu @hamidah_hamzah @LagaCawan Kau orait tak orait nii ? Kalau kerajaan k jalankan prn sabah 2020 kes tak nai https://t.co/44LCo1UOL8	negative
Rakyat bukan sahaja tengah berperang dengan virus Covid-19, tetapi juga berperang dengan kebodohan kerajaan.	negative
Peningkatan UM dalam ranking juga adalah bukti pelaburan dan inisiatif yang diambil sejak beberapa tahun lalu untuk menambah baik prestasi universiti berada di landasannya	positive
Negara ini juga menjadi pusat penyebaran Islam	positive
Tetapi PAS ada prinsip dan kekal sehingga hari ini kerana Islam yang menjadi dasarnya, di samping sikap dan pendekatan yang terbuka	positive
Kamu akan bersama orang yang tepat, diwaktu yang tepat pula.	positive
@mmhfdz Seremban bos	neutral
@eimapatrick Nie agong dh suh bukak sbelum 1 ogas kita tgk ape lgi pusing2 kerajaan PN nie kan. Sedih 2018 smpai skrg dpt gov kaki kencing.	negative
kerajaan BN yang stabil dan sederhana, atau Pakatan Harapan yang menjuarai zaman Mahathirisme!	positive
@PanasKeria @cupcake_cekelat @hezkyboy @Ameerrosman_ @zamangnii @deeb7800 mana ada sumpah kerajaan	negative
Undang-undang berkenaan sangat diperlukan bagi mengawal, membendung dan mencegah daripada berlaku kerosakan kepada masyarakat serta negara	positive
@HumbleBear_ Yup.. nanti anee kasih tau jawabannya di akhir pekan yg akan datang.. Insya Allah.	positive
Saya cabar pihak berkenaan untuk mengemukakan semua butiran terperinci, siapakah nama mereka dan nyatakan lokasi	positive
Biasanya, syarikat penyedia perkhidmatan berkaitan kewangan meletakkan Malaysia di kedudukan 'AA	positive
membina institusi-institusi Islam yang bertujuan membangunkan imej agama ini bukan saja di kalangan umat Islam tetapi juga bukan Islam di negara ini.	positive
Selain itu KR1M 2.0 juga menawarkan harga yang kompetitif bagi 50 stock keeping unit (SKU)  produk berjenama dengan menggunakan bungkusan yang sama bagi produk berkenaan	positive
boleh meminta maaf dengan ahli keluarga yang masih hidup sekiranya benar ada rasa bersalah.	negative
Ibunya sedang sakit dan sudah lama tidak melihatnya	negative
Oleh itu, projek bangunan tambahan Hospital Langkawi telah diluluskan di bawah Rolling Plan Ketiga RMK-11	positive
Tetapi tiada siapa dengar tentang harga yang dibayar untuk tanah itu	negative
Masyarakat rata-ratanya mengeluh mengenai keadaan hidup semasa, disamping harga barang yang tinggi	negative
Aku faham kalau diorang buat macam ni sebab kalau aku jadi doktor pun aku penat la kimak. Bodoh punya kerajaan !	negative
malahan ketika ini juga kerajaan masih mengutamakan isu kumpulan berpendapatan peratus terendah bottom iaitu dalam struktur agihan pendapatan negara	positive
@L_MarshaJKT48 kami siapa kamu seperti jeli	negative
berasa terharu dan berterima kasih kepada rakyat Malaysia atas semangat yang ditunjukkan melalui derma tersebut.	positive
berkenaan dengan penggunaan domestik dijangkakan pelbagai insentif akan diumumkan oleh kerajaan bagi membolehkan rakyat memiliki kuasa beli yang lebih tinggi misalnya pengurangan cukai pendapatan golongan berpendapatan sederhana	positive
Sebab itu kita memberi peluang kepada pemandu teksi untuk berhijrah.	positive
Semua maklumat akan disalurkan bukan hanya kepada Aseanapol (Polis Asean) tetapi kepada Interpol (Polis Antarabangsa) supaya senarai suspek atau sebarang data yang diperoleh dapat menarik perhatian antarabangsa	positive
@joshuachong360 @bijak_politik @twilight2710 @lomangpulut @aauuzzaa Ye Kedah Tua lembah bujang langkasuka chih Tu s https://t.co/6v5PyLm9Gp	positive
Masih ada seribu cara untuk berkhidmat dan berbakti kepada rakyat	positive
Ya Tuhan kami, ampunilah aku dan ibu bapakku dan semua orang2 yg beriman di hari perhitungan nanti. (QS. 14 : 41) https://t.co/KwajF0pH50	positive
Hukuman tak setimpal dengan jenayah yang dilakukan	negative
Tidak sepatutnya bekas Perdana Menteri mengeluarkan kata-kata begitu, kita ahli UMNO pernah bersamanya semasa zaman beliau berhadapan pelbagai tohmahan.	negative
Rakyat tidak sepatutnya mempercayai pakatan pembangkang yang hanya datang bersama untuk merebut pangkat	negative
Area Sibu sesiapa mok Lotus Biscoff Cheesecake boleh pm kmk k!! Kmk ada readystock tok hehehe RM18 sekontena. Kmk boleh tlg COD ataupun ktk boleh self collect dimpun di rumah kmk klik link utk order tq https://t.co/YpzJyW3uhn https://t.co/XHDzt648Pa	positive
semoga lingkup next pru! fak umno	negative
Biasa je ni. Wahid senario lagi power	positive
@_euuhhh @collegemenfess Kan ownernya 2 gimana sik	negative
Lockdown ni buatkan my 50gb internet habis a week awal	negative
Tapi itu tidak bermakna kita tidak mementingkan kualiti	positive
Jika hari ini kamu menjumpai kegagalan, tidak ada yang peduli. Begitu juga besok dan seterusnya. Kau tidak hidup se https://t.co/f1qIiPQs8N	positive
@KKMPutrajaya @protecthealthco Di ampang bila lagi	neutral
Kami menolak sebarang percubaan untuk merosak atau memusnahkan Tanah Suci dan akan menjaga tempat itu sebaik-baiknya serta memberi tumpuan kepada kepentingan Islam	positive
@YaWauSin_ @aminmubarak_ @zatizain Oh maafkan saya...	neutral
Oleh itu, mudah-mudahan bantuan yang dihulurkan kerajaan ini dapat mengurangkan bebanan dan kesusahan yang terpaksa ditanggung	positive
Nk g Melaka sbb nk blk kampung https://t.co/oOugCMOfyL	positive
Soekarno berkuasa puluhan tahun. Soeharto berulang jadi Presiden. Tapi mereka bisa begitu karena sistem politik otoriter, ditopang konstitusi darurat tanpa batasan masa jabatan Presiden. Konstitusi kita bilang kini cuma boleh 2 periode. Jadi ini jelas gerakan melawan konstitusi. https://t.co/cTu5LFPSWV	positive
Khai Bahar pon dah try guys! https://t.co/SgN4s3aCxy	positive
nak suruh saya makan pasir?	negative
Pencapaiannya agak baik di situ.	positive
Dari lahir sampai la ni masih di Cheras, walaupun parent dah pindah tetap pilih nak tinggal kat Cheras.. Tu pasal p https://t.co/H9hVGXgisJ	neutral
Sakitnya hati. Padahal anak dia sibuk buat mental awareness (if im not mistaken) tapi benda mcm ni tutup mata. Urgh	negative
Harapan saya supaya kerjasama antara Pejabat Pembangunan Negeri dan Pejabat Daerah serta agensi lain dapat memastikan projek yang dilaksanakan itu benar-benar mencapai matlamat dan bantuan sampai kepada golongan sasaran	positive
Notifikasi produk-produk kosmetik terlibat telah dibatalkan oleh Pengarah Kanan Perkhidmatan Farmasi, Kementerian Kesihatan berikutan pengesanan bahan racun berjadual dalam produk berkenaan	positive
Saya harap kerajaan negeri mempercepatkan proses kelulusan dan pewartaan tanah itu sebab proses mengukur sudah pun selesai tahun lalu	positive
Saya berharap permohonan ini dapat dipertimbangkan oleh KKM kerana Hospital Bentong adalah sebuah hospital berpakar	positive
[Hebahan @ NS Daily] Ahad, 06 Jun 2021 TAMPIN: Laporan paip utama pecah bersaiz 6 inci di Jalan Sungai Dua, Air K https://t.co/f3IMTLlaGL	neutral
dipercayai mempunyai hubungan rapat dengan ahli perniagaan Jho Low yang didakwa penyiasat sebagai dalang utama penipuan.	negative
Satu, barang-barang keperluan asas di mana kerajaan akan mengawal harganya seperti beras, tepung, gula, minyak masak dan gas memasak	positive
Tolong jangan lebih-lebih	positive
Goreng ayam pon hangit. Nasib tak rentung. Ralit.	negative
Keadaan sekarang, Alhamdulillah sudah selesai, tidak ada apa-apa. Dalam kampung juga aman, cuma ada yang datang bertanya khabar sahaja. Mungkin semua sibuk tumpu pilihan raya	positive
05062021 - di @JKRPerlis FT 007 J. #AlorSetar - #Kangar sek 33.15 - 33.80 #BerkalaPavemen #PEMERKASA Team BP https://t.co/3vpC8d6NBw	neutral
penjawat awam di seluruh negara diingatkan supaya tidak melakukan sebarang perkara yang melanggar peraturan	negative
Bahagian penguatkuasaan sentiasa menjalankan operasi penguatkuasaan dan pemeriksaan ke atas PATI iaitu pemegang E-Kad bagi memastikan mereka ini mempunyai pasport yang masih sah bagi tujuan Rehiring	positive
Ini semua muslihat dan pendekatan preemtif gabungan itu untuk mengelirukan para pengundi semua kaum akan hilang kuasa.	negative
